,Opponent,Route,Pokémon,Level,Attack 1,Attack 2,Attack 3,Attack 4,IVS,EVS,Nature
1015,Aroma Lady Rose,,Sunflora,49.0,Bullet Seed,Sunny Day,Petal Dance,SolarBeam,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1016,Hiker Earl,Water Path,Onix,49.0,DragonBreath,Sandstorm,Slam,Iron Tail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1017,Hiker Earl,,Machoke,49.0,Revenge,Vital Throw,Submission,Cross Chop,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1018,Youngster Cordell,Pattern Bush,Farfetchd,48.0,Swords Dance,Agility,Slash,False Swipe,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1019,Youngster Cordell,,Farfetchd,48.0,Swords Dance,Agility,Slash,False Swipe,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1020,Pokemon Breeder Bethany,Pattern Bush,Chansey,50.0,Sing,Egg Bomb,Defense Curl,Light Screen,"{'hp': 3, 'atk': 3, 'def': 3, 'spa': 3, 'spd': 3, 'spe': 3}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1021,Bug Catcher Garret,Pattern Bush,Heracross,49.0,Brick Break,Counter,Take Down,Reversal,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1022,Lass Joana,Pattern Bush,Snubbull,49.0,Lick,Roar,Rage,Take Down,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1023,Youngster Nash,Pattern Bush,Weepinbell,47.0,Stun Spore,Acid,Sweet Scent,Razor Leaf,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1024,Youngster Nash,,Weepinbell,47.0,Stun Spore,Acid,Sweet Scent,Razor Leaf,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1025,Youngster Nash,,Victreebel,49.0,Vine Whip,Sleep Powder,Sweet Scent,Razor Leaf,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1026,Bug Catcher Vance,Pattern Bush,Venonat,48.0,Stun Spore,Psybeam,Sleep Powder,Psychic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1027,Bug Catcher Vance,,Venomoth,48.0,Stun Spore,Gust,Psybeam,Sleep Powder,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1028,Ruin Maniac Layton,Pattern Bush,Sandslash,48.0,Poisont Sting,Slash,Swift,Fury Swpies,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1029,Ruin Maniac Layton,,Onix,48.0,DragonBreath,Sandstorm,Slam,Iron Tail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1030,Ruin Maniac Layton,,Sandslash,48.0,Poisont Sting,Slash,Swift,Fury Swpies,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1031,Picknicker Marcy,Pattern Bush,Paras,48.0,Spore,Slash,Growth,Giga Drain,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1032,Picknicker Marcy,,Paras,48.0,Spore,Slash,Growth,Giga Drain,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1033,Picknicker Marcy,,Parasect,49.0,Leech Life,Spore,Slash,Growth,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1034,Bug Catcher Jonah,Pattern Bush,Yanma,45.0,Detect,Uproar,Wing Attack,Supersonic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1035,Bug Catcher Jonah,,Beedrill,45.0,Pursuit,Pin Missile,Agility,Endeavor,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1036,Bug Catcher Jonah,,Yanma,46.0,Detect,Uproar,Wing Attack,Supersonic,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1037,Bug Catcher Jonah,,Beedrill,47.0,Pursuit,Pin Missile,Agility,Endeavor,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1038,Lass Dalia,Pattern Bush,Hoppip,46.0,Sleep Powder,Leech Seed,Cotton Spore,Mega Drain,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1039,Lass Dalia,,Hoppip,47.0,Sleep Powder,Leech Seed,Cotton Spore,Mega Drain,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1040,Lass Dalia,,Skiploom,47.0,Sleep Powder,Leech Seed,Cotton Spore,Mega Drain,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1041,Lass Dalia,,Skiploom,48.0,Sleep Powder,Leech Seed,Cotton Spore,Mega Drain,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1042,Pokemon Breeder Allison,Pattern Bush,Clefairy,48.0,Cosmic Power,Moonlight,Light Screen,Meteor Mash,"{'hp': 3, 'atk': 3, 'def': 3, 'spa': 3, 'spd': 3, 'spe': 3}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1043,Pokemon Breeder Allison,,Clefairy,48.0,Cosmic Power,Moonlight,Light Screen,Meteor Mash,"{'hp': 3, 'atk': 3, 'def': 3, 'spa': 3, 'spd': 3, 'spe': 3}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1044,Pokemon Breeder Allison,,Clefable,48.0,Sing,DoubleSlap,Minimize,Metronome,"{'hp': 3, 'atk': 3, 'def': 3, 'spa': 3, 'spd': 3, 'spe': 3}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1045,Camper Riley,Pattern Bush,Pinsir,49.0,Brick Break,Guillotine,Subission,Swords Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1046,Camper Riley,,Heracross,50.0,Brick Break,Counter,Take Down,Reversal,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1047,Psychic Jaclyn,Green Path,Natu,48.0,Night Shade,Confuse Ray,Future Sight,Wish,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1048,Psychic Jaclyn,,Slowbro,48.0,Psychic,Headbutt,Amnesia,Yawn,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1049,Psychic Jaclyn,,Kadabra,49.0,Psychic,Future Sight,Recover,Reflect,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1050,Swimmer Nicole,Outcast Island,Marill,50.0,BubbleBeam,Double-Edge,Rain Dance,Hydro Pump,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1051,Sis and Bro Ava & Geb,Outcast Island,Starmie,50.0,Rapid Spin,REcover,Swift,Confuse Ray,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1052,Sis and Bro Ava & Geb,,Poliwhirl,50.0,DoubleSlap,Rain Dance,Body Slam,Belly Drum,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1053,Swimmer Mymo,Outcast Island,Kingler,49.0,Mud Shot,Stomp,Guillotine,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1054,Swimmer Mymo,,Wartortle,49.0,Rapid Spin,Protect,Rain Dance,Skull Bash,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1055,Fisherman Tylor,Outcast Island,Qwilfish,49.0,Revenge,Take Down,Hydro Pump,Destiny Bond,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1056,Fisherman Tylor,,Qwilfish,49.0,Revenge,Take Down,Hydro Pump,Destiny Bond,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1057,Team Rocket Grunt 47,Outcast Island,Muk,48.0,Minimize,Screech,Acid Armor,Sludge Bomb,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1058,Team Rocket Grunt 47,,Golbat,48.0,Wing Attack,Confuse Ray,Air Cutter,Mean Look,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1059,Team Rocket Grunt 47,,Raticate,48.0,Hyper Fang,Scary Face,Pursuit,Super Fang,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1060,Hiker Daryl,Ruin Valley,Sudowoodo,50.0,Rock Slide,Block,Faint Attack,Slam,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1061,PokeManiac Hector,Ruin Valley,Rhyhorn,49.0,Scary Face,Rock Blast,Horn Drill,Take Down,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1062,PokeManiac Hector,,Kangaskhan,49.0,Rage,Endure,Dizzy Punch,Reversal,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1063,Ruin Maniac Stanly,Ruin Valley,Graveler,48.0,Selfdestruct,Rollout,Rock Blast,Earthquake,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1064,Ruin Maniac Stanly,,Onix,48.0,DragonBreath,Sandstorm,Slam,Iron Tail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1065,Ruin Maniac Stanly,,Graveler,48.0,Selfdestruct,Rollout,Rock Blast,Earthquake,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1066,Ruin Maniac Foster,Ruin Valley,Golem,50.0,Selfdestruct,Rollout,Rock Blast,Earthquake,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1067,Ruin Maniac Larry,Ruin Valley,Machoke,49.0,Revenge,Vital Throw,Submission,Cross Chop,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1068,Ruin Maniac Larry,,Machoke,49.0,Revenge,Vital Throw,Submission,Cross Chop,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1069,Psychic Rodette,Trainer Tower,Natu,48.0,Night Shade,Confuse Ray,Wish,Future Sight,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1070,Psychic Rodette,,Drowzee,48.0,Psychic,Disable,Psych Up,Future Sight,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1071,Psychic Rodette,,Hypno,50.0,Psychic,Hypnosis,Psych Up,Future Sight,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1072,Psychic Dario,Trainer Tower,Girafarig,52.0,Crunch,Psybeam,Odor Sleuth,Agility,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1073,Aroma Lady Miah,Canyon Entrance,Bellossom,50.0,Sweet Scent,Stun Spore,Magical Leaf,Petal Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1074,Aroma Lady Miah,,Bellossom,50.0,Sweet Scent,Stun Spore,Magical Leaf,Petal Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1075,Juggler Mason,Canyon Entrance,Voltorb,47.0,Swift,Light Screen,Spark,SonicBoom,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1076,Juggler Mason,,Voltorb,47.0,Swift,Light Screen,Spark,SonicBoom,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1077,Juggler Mason,,Pineco,47.0,Spikes,Bide,Rapid Spin,Take Down,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1078,Juggler Mason,,Pineco,47.0,Spikes,Bide,Rapid Spin,Take Down,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1079,Pokemon Ranger Nicolas,Canyon Entrance,Weepinbell,51.0,Razor Leaf,Acid,Sweet Scent,Wrap,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1080,Pokemon Ranger Nicolas,,Victreebel,51.0,Razor Leaf,Acid,Sleep Powder,Stun Spore,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1081,Pokemon Ranger Madeline,Canyon Entrance,Gloom,51.0,Petal Dance,Acid,Sweet Scent,PoisonPowder,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1082,Pokemon Ranger Madeline,,Vileplume,51.0,Petal Dance,Moonlight,Acid,Stun Spore,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1083,Young Couple Eve & Jon,Canyon Entrance,Golduck,50.0,Confusion,Screech,Psych Up,Fury Swipes,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1084,Young Couple Eve & Jon,,Psyduck,50.0,Screech,Psych Up,Fury Swipes,Hydro Pump,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1085,Cool Couple Lex & Nya,Sevault Canyon,Tauros,52.0,Body Slam,Milk Drink,Growl,Defense Curl,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1086,Cool Couple Lex & Nya,,Miltank,52.0,Thrash,Horn Attack,Pursuit,Swagger,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1087,Tamer Evan,Sevault Canyon,Sandslash,48.0,Poisont Sting,Slash,Swift,Fury Swipes,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1088,Tamer Evan,,Lickitung,48.0,Wrap,Disable,Slam,Screech,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1089,Tamer Evan,,Ursaring,49.0,Rest,Slash,Snore,Thrash,"{'hp': 4, 'atk': 4, 'def': 4, 'spa': 4, 'spd': 4, 'spe': 4}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1090,Pokemon Ranger Jackson,Sevault Canyon,Tangela,49.0,Slam,Mega Drain,Bind,Ingrain,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1091,Pokemon Ranger Jackson,,Exeggcute,49.0,Confusion,PoisonPowder,Barrage,Reflect,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1092,Pokemon Ranger Jackson,,Exeggutor,49.0,Confusion,Egg Bomb,Sleep Powder,Stomp,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1093,Pokemon Ranger Katelyn,Sevault Canyon,Chansey,52.0,Egg Bomb,Defense Curl,Minimize,Softboiled,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1094,Crush Girl Cyndy,Sevault Canyon,Primeape,48.0,Seismic Toss,Rage,Cross Chop,Swagger,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1095,Crush Girl Cyndy,,Hitmontop,48.0,Rapid Spin,Counter,Agility,Detect,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1096,Crush Girl Cyndy,,Machoke,48.0,Revenge,Vital Throw,Submission,Cross Chop,"{'hp': 6, 'atk': 6, 'def': 6, 'spa': 6, 'spd': 6, 'spe': 6}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1097,Cool Trainer Leroy,Sevault Canyon,Rhydon,47.0,Take Down,Horn Drill,Rock Blast,Scary Face,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1098,Cool Trainer Leroy,,Slowbro,48.0,Psychic,Headbutt,Amnesia,Disable,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1099,Cool Trainer Leroy,,Machoke,48.0,Cross Chop,Vital Throw,Revenge,Seismic Toss,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1100,Cool Trainer Leroy,,Kangaskhan,47.0,Dizzy Punch,Bite,Endure,Reversal,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1101,Cool Trainer Leroy,,Ursaring,50.0,Slash,Faint Attack,Snore,Rest,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1102,Cooltrainer Michelle,Sevault Canyon,Persian,47.0,Slash,Screech,Faint Attack,Bite,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1103,Cooltrainer Michelle,,Dewgong,47.0,Ice Beam,Take Down,Icy Wind,Growl,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
1104,Cooltrainer Michelle,,Ninetales,48.0,Flamethrower,Confuse Ray,Will-O-Wisp,Grudge,"{'hp': 12, 'atk': 12, 'def': 12, 'spa': 12, 'spd': 12, 'spe': 12}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
